TCGA-COAD_TCGA-AA-A01R-01A-21D-A17O-10	1	2	1	3	21	31	15	83	1	17	7	26	3	4	1	8	1	4	0	2	0	1	0	0	3	4	1	2	1	2	0	0	34	26	417	21	13	17	409	12	68	111	506	61	8	17	181	6	3	6	1	8	1	6	5	3	0	2	0	3	7	0	2	1	17	11	34	6	16	12	49	7	29	29	19	9	10	12	19	12	1	1	1	1	1	8	10	10	1	5	3	4	0	2	2	3
TCGA-COAD_TCGA-AD-6889-01A-11D-1924-10	5	12	0	6	32	57	16	110	9	9	0	23	4	11	1	20	1	1	2	5	1	0	1	0	1	4	0	3	0	0	1	2	33	27	189	28	19	26	226	21	119	123	322	70	18	17	86	11	1	8	2	9	0	6	2	1	1	4	2	3	1	1	0	1	12	17	52	4	15	23	58	12	24	19	30	9	12	16	23	10	1	1	2	2	0	7	12	13	0	1	2	3	1	0	0	5
TCGA-COAD_TCGA-AU-6004-01A-11D-1719-10	4	2	0	6	11	14	11	43	7	2	3	11	3	4	1	7	2	1	1	1	0	1	1	1	2	3	2	1	1	1	0	1	15	9	151	15	5	9	151	13	31	50	207	35	6	5	80	1	0	2	0	2	0	2	2	0	3	0	1	1	0	0	0	2	10	11	25	2	10	9	40	9	18	18	19	6	9	9	11	2	2	1	1	0	1	2	8	4	0	4	0	4	1	0	2	0
TCGA-COAD_TCGA-AY-6386-01A-21D-1719-10	1	1	0	0	0	0	1	0	6	0	2	5	1	0	0	2	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	2	3	20	3	5	1	28	2	3	3	17	0	3	2	13	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	2	1	1	2	1	1	3	1	1	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
TCGA-COAD_TCGA-AY-A71X-01A-12D-A36X-10	1	2	1	0	1	0	1	1	3	1	0	0	0	2	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	1	1	19	1	0	3	17	3	0	3	23	1	3	1	15	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0
TCGA-COAD_TCGA-AZ-4308-01A-01D-1408-10	2	3	0	0	1	0	0	0	3	1	1	2	2	0	0	0	0	0	0	1	0	2	0	1	0	0	0	0	0	1	0	0	1	1	13	2	0	4	7	0	0	2	10	3	3	0	8	3	0	1	0	0	0	0	1	0	1	1	0	1	0	0	0	0	0	1	0	1	0	0	1	1	2	1	3	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
TCGA-COAD_TCGA-AZ-4315-01A-01D-1408-10	4	10	1	32	26	25	6	119	16	32	4	79	168	39	8	1578	7	5	0	3	0	3	0	1	0	3	0	5	1	0	0	1	20	48	201	30	16	35	160	33	62	294	884	317	54	208	2444	330	3	3	2	19	0	2	1	4	1	6	0	2	5	7	0	16	59	69	23	26	11	29	31	19	190	291	114	167	48	109	45	62	5	20	8	83	19	24	29	146	19	34	15	45	41	75	14	552
TCGA-COAD_TCGA-AZ-6599-01A-11D-1771-10	2	2	0	5	0	0	3	2	0	3	0	0	3	1	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	18	31	27	7	24	18	29	13	5	4	26	2	43	69	25	37	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	1	0	2	1	5	3	2	1	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0
TCGA-COAD_TCGA-CK-4947-01B-11D-1650-10	2	2	0	0	3	1	1	0	0	0	0	1	1	2	0	1	0	1	0	0	0	1	0	0	1	0	0	0	0	2	0	2	0	0	18	0	1	0	17	2	2	1	19	2	0	4	7	0	0	0	0	1	1	1	4	1	0	1	0	0	2	0	0	2	0	1	2	0	1	4	1	4	1	1	1	0	1	1	0	2	0	0	0	0	0	0	0	1	1	0	1	1	0	0	0	3
TCGA-COAD_TCGA-CK-4952-01A-01D-1719-10	0	2	0	1	3	0	1	2	4	2	2	3	1	2	1	1	0	2	0	1	2	0	0	0	0	0	0	0	0	0	0	1	2	3	40	0	5	4	28	2	0	2	21	2	7	9	12	7	0	0	0	1	0	0	0	1	0	0	1	0	1	0	0	0	0	0	1	2	0	0	4	4	1	2	2	0	1	4	0	3	0	0	0	1	0	0	0	5	0	0	0	1	0	0	0	0
